Device	Inserts (in millions)	Cost (in hours)
NV_S_2575	20	12.842617
NV_S_2575	30	1068.566478
NV_S_2575	40	1068.566478
NV_S_2575	50	1080.142813
NV_S_2575	60	7278.057359
NV_S_2575	70	7352.571412
NV_S_2575	80	7352.571412
NV_S_2575	90	7352.571412
NV_S_2575	100	7695.163827
NV_S_2575	110	11836.645378
NV_S_2575	120	16745.970171
NV_S_2575	130	16822.986895
NV_S_2575	140	16822.986895
NV_S_2575	150	16822.986895
NV_S_2575	160	16827.047055
NV_S_2575	170	17557.738917
NV_S_2575	180	20162.656440
NV_S_2575	190	25099.231021
NV_S_2575	200	30401.244802
NV_S_2575	210	30840.241234
NV_S_2575	220	30841.927427
NV_S_2575	230	30841.927427
NV_S_2575	240	30841.927427
NV_S_2575	250	30844.830552
NV_S_2575	260	30937.336532
NV_S_2575	270	32367.200632
NV_S_2575	280	39797.611343
NV_S_2575	290	52530.054793
NV_S_2575	300	69148.728489
NV_S_2575	310	88025.661976
NV_S_2575	320	108321.990005
NV_S_2575	330	113532.619971
NV_S_2575	340	113887.504461
NV_S_2575	350	113888.767458
NV_S_2575	360	113888.767458
NV_S_2575	370	113888.767458
NV_S_2575	380	113888.767458
NV_S_2575	390	113894.439458
NV_S_2575	400	113924.779288
NV_S_2575	410	114128.339547
NV_S_2575	420	114735.421528
NV_S_2575	430	115738.287054
NV_S_2575	440	117197.913498
NV_S_2575	450	120997.385587
NV_S_2575	460	130468.331625
NV_S_2575	470	147921.280080
NV_S_2575	480	165763.643479
NV_S_2575	490	186482.280826
NV_S_2575	500	209670.882915
NV_S_2575	510	225412.232213
NV_S_2575	520	234172.622162
NV_S_2575	530	239052.752994
NV_S_2575	540	240338.590260
NV_S_2575	550	240584.337155
NV_S_2575	560	240607.708361
NV_S_2575	570	240607.708361
NV_S_2575	580	240607.708361
NV_S_2575	590	240607.708361
NV_S_2575	600	240613.971639
NV_S_2575	610	240633.049550
NV_S_2575	620	240674.017404
NV_S_2575	630	240857.550395
NV_S_2575	640	241218.910787
NV_S_2575	650	241968.188651
NV_S_2575	660	243196.115253
NV_S_2575	670	245054.528307
NV_S_2575	680	248220.843709
NV_S_2575	690	254181.405862
NV_S_2575	700	264562.964093
NV_S_2575	710	275994.111718
NV_S_2575	720	286952.520477
NV_S_2575	730	300721.538657
NV_S_2575	740	318468.107399
NV_S_2575	750	338783.083078
NV_S_2575	760	361718.324167
NV_S_2575	770	386094.498776
NV_S_2575	780	403602.466498
NV_S_2575	790	413155.499752
NV_S_2575	800	418095.373308
NV_S_2575	810	421676.539321
NV_S_2575	820	424364.662490
NV_S_2575	830	426713.234379
NV_S_2575	840	428112.375180
NV_S_2575	850	428719.627510
NV_S_2575	860	428874.534632
NV_S_2575	870	428939.571404
NV_S_2575	880	428954.529962
NV_S_2575	890	428954.529962
NV_S_2575	900	428954.529962
NV_S_2575	910	428979.270829
NV_S_2575	920	429013.664316
NV_S_2575	930	429080.017715
NV_S_2575	940	429233.096174
NV_S_2575	950	429510.071024
NV_S_2575	960	429903.581496
NV_S_2575	970	430751.006821
NV_S_2575	980	431951.632512
NV_S_2575	990	433411.454901
NV_S_2575	1000	435419.975158
NV_S_2575	1010	438305.194575
NV_S_2575	1020	442878.575371
NV_S_2575	1030	449382.478160
NV_S_2575	1040	456514.226996
NV_S_2575	1050	465329.339222
NV_S_2575	1060	478115.256979
NV_S_2575	1070	495146.189368
NV_S_2575	1080	515021.459779
NV_S_2575	1090	536375.038691
NV_S_2575	1100	564081.514281
NV_S_2575	1110	599372.974955
NV_S_2575	1120	641972.301410
NV_S_2575	1130	693212.657391
NV_S_2575	1140	752717.228510
NV_S_2575	1150	811885.257370
NV_S_2575	1160	863290.728159
NV_S_2575	1170	907107.261205
NV_S_2575	1180	947567.466089
NV_S_2575	1190	985999.849629
NV_S_2575	1200	1019564.396232
NV_S_2575	1210	1044225.825419
NV_S_2575	1220	1061323.304772
NV_S_2575	1230	1074775.491568
NV_S_2575	1240	1086180.893906
NV_S_2575	1250	1095994.263559
NV_S_2575	1260	1103890.961393
NV_S_2575	1270	1109751.692038
NV_S_2575	1280	1113741.418383
NV_S_2575	1290	1115912.960442
NV_S_2575	1300	1116951.983862
NV_S_2575	1310	1117363.740877
NV_S_2575	1320	1117632.980460
NV_S_2575	1330	1117766.437250
NV_S_2575	1340	1117806.742965
NV_S_2575	1350	1117847.294602
NV_S_2575	1360	1117915.446070
NV_S_2575	1370	1118057.362216
NV_S_2575	1380	1118223.317824
NV_S_2575	1390	1118511.137361
NV_S_2575	1400	1119076.934074
NV_S_2575	1410	1119919.608396
NV_S_2575	1420	1121080.820977
NV_S_2575	1430	1122746.348378
NV_S_2575	1440	1125278.476662
NV_S_2575	1450	1128746.648352
NV_S_2575	1460	1133040.983565
NV_S_2575	1470	1138221.532544
NV_S_2575	1480	1144092.264273
NV_S_2575	1490	1151591.116777
NV_S_2575	1500	1160858.363840
